optS0 = -1603.15496487
tdS0 = -1603.06534051
optS1 = -1603.07462439
optR1 = -1603.06822257

Name     Definition     optS0     optS1     optR1
 D54  D(26,9,10,27)    0.9119    1.2746   -2.3377
 D55   D(9,10,11,6)    0.1679   -0.3889    3.3219
 D56  D(9,10,11,12) -179.5846 -179.7968  179.5502
 D57  D(27,10,11,6)  178.4259  177.7922 -174.3907
 D58 D(27,10,11,12)   -1.3266   -1.6157    1.8376
 D59   D(6,11,12,5)  128.4084  134.6556 -179.6913
 D60  D(6,11,12,13)  -52.3607  -48.8034   -4.2944
 D61  D(10,11,12,5)  -51.8407  -45.9486    4.2648
 D62 D(10,11,12,13)  127.3902  130.5924  179.6618
 D63  D(5,12,13,14)  173.1164  169.0601  141.6919
 D64  D(5,12,13,17)   -1.5535   -5.1160  -29.7305
 D65 D(11,12,13,14)   -6.1181   -7.5854  -34.1018
 D66 D(11,12,13,17)  179.2119  178.2385  154.4758
 D67 D(12,13,14,15) -175.5710 -174.2826 -172.5272
 D68 D(12,13,14,28)    2.0042    2.5616    2.5417
 D69 D(17,13,14,15)   -0.3697    0.4800   -0.3366
 D70 D(17,13,14,28)  177.2054  177.3242  174.7322
 D71 D(12,13,17,16)  176.0116  174.7737  173.6985
 D72 D(12,13,17,19)   -5.1873   -8.9595   -6.3891
 D73 D(14,13,17,16)    0.2370   -0.6289    0.2522
 D74 D(14,13,17,19)  179.0381  175.6379 -179.8353
 D75 D(13,14,15,16)    0.3514   -0.1685    0.2946
 D76 D(13,14,15,40) -179.9068  179.6329 -179.5241
 D77 D(28,14,15,16) -177.1570 -176.9170 -174.7272
 D78 D(28,14,15,40)    2.5848    2.8843    5.4542
 D79 D(14,15,16,17)   -0.2146   -0.2251   -0.1418
 D80 D(14,15,16,29) -179.7374 -179.4506 -179.1606
 D81 D(40,15,16,17) -179.9632  179.9671  179.6823
 D82 D(40,15,16,29)    0.5140    0.7415    0.6635
 D83 D(14,15,40,41)   20.1725    5.4688    4.3777
 D84 D(14,15,40,42) -159.7319 -174.4470 -175.4803
 D85 D(16,15,40,41) -160.1351 -174.7665 -175.4070
 D86 D(16,15,40,42)   19.9604    5.3177    4.7350
 D87 D(15,16,17,13)   -0.0144    0.5290   -0.0671
 D88 D(15,16,17,19) -178.8122 -175.7317 -179.9737
 D89 D(29,16,17,13)  179.5560  179.8384  179.0631
 D90 D(29,16,17,19)    0.7582    3.5777   -0.8436
 D91  D(13,17,19,1)   11.2897   20.5117   37.0715
 D92 D(13,17,19,18)  130.9938  140.2248  155.2298
 D93 D(13,17,19,20) -107.1862  -98.3450  -81.0241
 D94  D(16,17,19,1) -170.1166 -163.8372 -143.0332
 D95 D(16,17,19,18)  -50.4125  -44.1240  -24.8749
 D96 D(16,17,19,20)   71.4075   77.3062   98.8712
 D97  D(3,30,31,33)  179.8748  179.9685  179.6682
 D98  D(3,30,31,36)   -1.0153   -0.3443   -0.7475
 D99 D(32,30,31,33)   -0.0891    0.0718   -0.1926
D100 D(32,30,31,36)  179.0208  179.7590  179.3917
D101  D(3,30,32,34)  179.8888 -179.9387 -179.6845
D102  D(3,30,32,37)   -1.0162   -0.4090   -0.0936
D103 D(31,30,32,34)   -0.1474   -0.0427    0.1758
D104 D(31,30,32,37)  178.9476  179.4870  179.7667
D105 D(30,31,33,35)    0.2387   -0.0453    0.0689
D106 D(30,31,33,38)  179.7985  179.8758  179.8940
D107 D(36,31,33,35) -178.8820 -179.7360 -179.5206
D108 D(36,31,33,38)    0.6778    0.1851    0.3045
D109 D(30,32,34,35)    0.2325   -0.0122   -0.0365
D110 D(30,32,34,39)  179.7982  179.8568  179.8455
D111 D(37,32,34,35) -178.8735 -179.5479 -179.6328
D112 D(37,32,34,39)    0.6923    0.3211    0.2492
D113 D(31,33,35,34)   -0.1519   -0.0119    0.0769
D114 D(31,33,35,50)  179.8365 -179.9804 -179.9751
D115 D(38,33,35,34) -179.7026 -179.9315 -179.7451
D116 D(38,33,35,50)    0.2858    0.0999    0.2030
D117 D(32,34,35,33)   -0.0794    0.0402   -0.0928
D118 D(32,34,35,50)  179.9312 -179.9885  179.9548
D119 D(39,34,35,33) -179.6567 -179.8326 -179.9782
D120 D(39,34,35,50)    0.3539    0.1386    0.0694
D121 D(33,35,50,51)    0.0761   -0.0536    0.1803
D122 D(34,35,50,51) -179.9351  179.9768 -179.8700
D123 D(15,40,41,43) -179.7488 -179.9132 -179.6711
D124 D(15,40,41,46)    1.1909    0.5630    0.7418
D125 D(42,40,41,43)    0.1588    0.0058    0.1921
D126 D(42,40,41,46) -178.9015 -179.5179 -179.3950
D127 D(15,40,42,44) -179.9918  179.9012  179.6878
D128 D(15,40,42,47)    0.9239    0.3722    0.0937
D129 D(41,40,42,44)    0.1009   -0.0172   -0.1749
D130 D(41,40,42,47) -178.9834 -179.5463 -179.7690
D131 D(40,41,43,45)   -0.2821    0.0096   -0.0693
D132 D(40,41,43,48) -179.7877 -179.8460 -179.8952
D133 D(46,41,43,45)  178.7888  179.5386  179.5230
D134 D(46,41,43,48)   -0.7169   -0.3170   -0.3029
D135 D(40,42,44,45)   -0.2350    0.0131    0.0362
D136 D(40,42,44,49) -179.7966 -179.8608 -179.8470
D137 D(47,42,44,45)  178.8605  179.5482  179.6356
D138 D(47,42,44,49)   -0.7011   -0.3257   -0.2476
D139 D(41,43,45,44)    0.1442   -0.0140   -0.0759
D140 D(41,43,45,55) -179.8142 -179.9842  179.9759
D141 D(48,43,45,44)  179.6397  179.8389  179.7469
D142 D(48,43,45,55)   -0.3187   -0.1313   -0.2014
D143 D(42,44,45,43)    0.1096    0.0028    0.0922
D144 D(42,44,45,55) -179.9285  179.9755 -179.9553
D145 D(49,44,45,43)  179.6829  179.8804  179.9787
D146 D(49,44,45,55)   -0.3552   -0.1469   -0.0687
D147 D(43,45,55,56)    0.0186   -0.0153   -0.1819
D148 D(44,45,55,56) -179.9410 -179.9864  179.8682
D149 D(35,50,51,52)  179.8798  179.9769  179.8716
D150 D(35,50,51,53)  -61.1517  -61.0834  -61.1799
D151 D(35,50,51,54)   60.8926   61.0226   60.9110
D152 D(45,55,56,57) -179.8900 -179.9703 -179.8703
D153 D(45,55,56,58)  -60.9059  -61.0141  -60.9097
D154 D(45,55,56,59)   61.1431   61.0934   61.1811
